id,assignment_datetime,booking_date,direction,date_of_departure,pick_up_datetime,pick_up_lat,pick_up_long,drop_off_datetime,drop_off_lat,drop_off_long,operator,driver,vehicle,price,sold
3579,,2022-03-12,MSP->Home,2022-05-28,2022-05-28 22:11:24,44.88747,-93.20126,2022-05-28 23:34:42,44.183925795293916,-92.52215022408895,New Booking,-1,-1,0.0,True
3580,,2022-03-12,Home->MSP,2022-06-23,2022-06-23 09:26:42,44.890376010163614,-93.85233602270559,2022-06-23 10:18:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3581,,2022-03-12,MSP->Home,2022-05-12,2022-05-12 11:39:00,44.88747,-93.20126,2022-05-12 13:34:42,43.70224423799037,-92.60895017680475,New Booking,-1,-1,0.0,True
3582,,2022-03-13,MSP->Home,2022-03-21,2022-03-21 04:33:36,44.88747,-93.20126,2022-03-21 05:08:48,44.6448255646171,-93.29741163728141,New Booking,-1,-1,0.0,True
3583,,2022-03-13,MSP->Home,2022-04-25,2022-04-25 20:51:00,44.88747,-93.20126,2022-04-25 21:22:06,44.865873937833825,-93.48414816337336,New Booking,-1,-1,0.0,True
3584,,2022-03-13,MSP->Home,2022-03-15,2022-03-15 20:59:24,44.88747,-93.20126,2022-03-15 21:29:18,44.942902210365645,-93.45261650472585,New Booking,-1,-1,0.0,True
3585,,2022-03-13,Home->MSP,2022-05-13,2022-05-13 17:52:54,44.942902210365645,-93.45261650472585,2022-05-13 18:22:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3586,,2022-03-13,MSP->Home,2022-03-22,2022-03-22 21:10:12,44.88747,-93.20126,2022-03-22 21:40:36,44.81662487701379,-93.45304400741172,New Booking,-1,-1,0.0,True
3587,,2022-03-13,Home->MSP,2022-04-07,2022-04-07 16:03:06,43.83134413748767,-91.29569152697043,2022-04-07 18:36:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3588,,2022-03-13,MSP->Home,2022-08-08,2022-08-08 01:03:00,44.88747,-93.20126,2022-08-08 03:35:54,43.83134413748767,-91.29569152697043,New Booking,-1,-1,0.0,True
3589,,2022-03-13,MSP->Home,2022-03-14,2022-03-14 03:21:00,44.88747,-93.20126,2022-03-14 03:52:54,44.75337219875215,-93.4324905460847,New Booking,-1,-1,0.0,True
3590,,2022-03-13,Home->MSP,2022-04-30,2022-04-30 11:14:12,44.9863349181571,-93.4180225075227,2022-04-30 11:43:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3591,,2022-03-13,MSP->Home,2022-05-11,2022-05-11 22:09:00,44.88747,-93.20126,2022-05-11 22:38:36,44.9863349181571,-93.4180225075227,New Booking,-1,-1,0.0,True
3592,,2022-03-13,MSP->Home,2022-04-03,2022-04-03 12:48:36,44.88747,-93.20126,2022-04-03 15:16:36,43.898013748774616,-91.33244465716314,New Booking,-1,-1,0.0,True
3593,,2022-03-13,Home->MSP,2022-06-02,2022-06-02 08:09:48,43.898013748774616,-91.33244465716314,2022-06-02 10:37:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3594,,2022-03-13,Home->MSP,2022-04-05,2022-04-05 11:12:36,45.01379058729719,-93.56145172725314,2022-04-05 11:50:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3595,,2022-03-13,Home->MSP,2022-05-05,2022-05-05 12:17:54,44.94681034790983,-93.7036112173347,2022-05-05 13:01:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3596,,2022-03-13,MSP->Home,2022-07-18,2022-07-18 05:55:48,44.88747,-93.20126,2022-07-18 06:39:42,44.94681034790983,-93.7036112173347,New Booking,-1,-1,0.0,True
3597,,2022-03-13,Home->MSP,2022-04-02,2022-04-02 10:04:18,44.925766591849765,-91.28797836187944,2022-04-02 12:07:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3598,,2022-03-13,MSP->Home,2022-05-05,2022-05-05 20:34:48,44.88747,-93.20126,2022-05-05 22:38:18,44.925766591849765,-91.28797836187944,New Booking,-1,-1,0.0,True
3599,,2022-03-13,Home->MSP,2022-03-30,2022-03-30 16:32:00,44.915005252960746,-91.45890143450289,2022-03-30 18:25:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3600,,2022-03-13,MSP->Home,2022-04-02,2022-04-02 21:14:24,44.88747,-93.20126,2022-04-02 23:08:12,44.915005252960746,-91.45890143450289,New Booking,-1,-1,0.0,True
3601,,2022-03-13,Home->MSP,2022-03-13,2022-03-13 16:42:36,46.46653928324525,-93.95667071427323,2022-03-13 19:10:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3602,,2022-03-13,MSP->Home,2022-03-27,2022-03-27 22:31:48,44.88747,-93.20126,2022-03-28 01:00:00,46.46653928324525,-93.95667071427323,New Booking,-1,-1,0.0,True
3603,,2022-03-13,MSP->Home,2022-04-09,2022-04-09 20:47:24,44.88747,-93.20126,2022-04-09 21:18:30,44.93649400186529,-93.47665140494162,New Booking,-1,-1,0.0,True
3604,,2022-03-13,MSP->Home,2022-04-07,2022-04-07 02:06:36,44.88747,-93.20126,2022-04-07 02:50:12,45.23618794846711,-93.31196026332479,New Booking,-1,-1,0.0,True
3605,,2022-03-13,MSP->Home,2022-04-03,2022-04-03 05:27:36,44.88747,-93.20126,2022-04-03 06:04:24,44.80825095726955,-93.5684673745236,New Booking,-1,-1,0.0,True
3606,,2022-03-13,Home->MSP,2022-03-21,2022-03-21 18:59:00,44.70677651134114,-93.29483116417322,2022-03-21 19:29:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3607,,2022-03-13,MSP->Home,2022-04-25,2022-04-25 05:37:48,44.88747,-93.20126,2022-04-25 06:08:12,44.70677651134114,-93.29483116417322,New Booking,-1,-1,0.0,True
3608,,2022-03-13,Home->MSP,2022-03-24,2022-03-24 18:44:18,45.377648172683095,-94.24815290496552,2022-03-24 20:10:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3609,,2022-03-13,MSP->Home,2022-12-23,2022-12-23 03:07:12,44.88747,-93.20126,2022-12-23 04:33:06,45.377648172683095,-94.24815290496552,New Booking,-1,-1,0.0,True
3610,,2022-03-13,Home->MSP,2022-04-18,2022-04-18 13:46:00,44.28115093240262,-92.42731427357579,2022-04-18 15:06:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3611,,2022-03-13,MSP->Home,2022-04-21,2022-04-21 11:37:12,44.88747,-93.20126,2022-04-21 12:57:48,44.28115093240262,-92.42731427357579,New Booking,-1,-1,0.0,True
3612,,2022-03-13,Home->MSP,2022-03-24,2022-03-24 12:35:24,45.04445175503823,-93.30178865989404,2022-03-24 13:04:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3613,,2022-03-13,MSP->Home,2022-03-27,2022-03-27 12:18:36,44.88747,-93.20126,2022-03-27 12:47:24,45.04445175503823,-93.30178865989404,New Booking,-1,-1,0.0,True
3614,,2022-03-13,Home->MSP,2022-03-16,2022-03-16 17:10:54,46.26677912853037,-94.28276046840942,2022-03-16 19:31:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3615,,2022-03-13,MSP->Home,2022-05-03,2022-05-03 05:58:48,44.88747,-93.20126,2022-05-03 08:19:42,46.26677912853037,-94.28276046840942,New Booking,-1,-1,0.0,True
3616,,2022-03-13,Home->MSP,2022-03-16,2022-03-16 13:57:06,45.16824243247697,-93.14381798321605,2022-03-16 14:34:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3617,,2022-03-13,MSP->Home,2022-05-03,2022-05-03 18:18:00,44.88747,-93.20126,2022-05-03 18:55:42,45.16824243247697,-93.14381798321605,New Booking,-1,-1,0.0,True
3618,,2022-03-13,Home->MSP,2022-03-24,2022-03-24 17:34:00,45.24741581817901,-93.14182718496055,2022-03-24 18:18:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3619,,2022-03-13,MSP->Home,2022-05-24,2022-05-24 20:30:00,44.88747,-93.20126,2022-05-24 21:14:00,45.24741581817901,-93.14182718496055,New Booking,-1,-1,0.0,True
3620,,2022-03-13,Home->MSP,2022-05-21,2022-05-21 17:53:36,45.0301663353485,-93.5819673466776,2022-05-21 18:33:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3621,,2022-03-13,Home->MSP,2022-05-10,2022-05-10 11:15:24,44.14520856303384,-92.48240879846418,2022-05-10 12:42:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3622,,2022-03-13,MSP->Home,2022-05-14,2022-05-14 10:44:24,44.88747,-93.20126,2022-05-14 12:11:36,44.14520856303384,-92.48240879846418,New Booking,-1,-1,0.0,True
3623,,2022-03-13,Home->MSP,2022-03-17,2022-03-17 19:17:06,44.888116214817316,-93.47098756699646,2022-03-17 19:47:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3624,,2022-03-13,MSP->Home,2022-11-20,2022-11-20 21:31:12,44.88747,-93.20126,2022-11-20 22:01:30,44.888116214817316,-93.47098756699646,New Booking,-1,-1,0.0,True
3625,,2022-03-13,Home->MSP,2022-03-29,2022-03-29 18:37:18,44.895801378146714,-93.43285279494383,2022-03-29 19:05:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3626,,2022-03-13,MSP->Home,2022-05-27,2022-05-27 05:35:24,44.88747,-93.20126,2022-05-27 06:03:30,44.895801378146714,-93.43285279494383,New Booking,-1,-1,0.0,True
3627,,2022-03-13,MSP->Home,2022-04-18,2022-04-18 20:33:00,44.88747,-93.20126,2022-04-18 21:11:42,45.15157415106008,-93.3928301475592,New Booking,-1,-1,0.0,True
3628,,2022-03-13,Home->MSP,2022-07-28,2022-07-28 12:17:06,45.15157415106008,-93.3928301475592,2022-07-28 12:55:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3629,,2022-03-13,Home->MSP,2022-04-25,2022-04-25 16:53:00,44.828838289500965,-93.4380761367129,2022-04-25 17:22:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3630,,2022-03-13,MSP->Home,2022-06-05,2022-06-05 01:57:36,44.88747,-93.20126,2022-06-05 02:26:48,44.828838289500965,-93.4380761367129,New Booking,-1,-1,0.0,True
3631,,2022-03-13,Home->MSP,2022-04-03,2022-04-03 18:08:30,44.97669079969611,-93.47926796555889,2022-04-03 18:40:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3632,,2022-03-13,MSP->Home,2022-06-25,2022-06-25 03:45:00,44.88747,-93.20126,2022-06-25 04:17:18,44.97669079969611,-93.47926796555889,New Booking,-1,-1,0.0,True
3633,,2022-03-13,Home->MSP,2022-03-27,2022-03-27 19:04:48,44.9695678008484,-93.64136190317977,2022-03-27 19:45:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3634,,2022-03-13,MSP->Home,2022-04-01,2022-04-01 21:41:24,44.88747,-93.20126,2022-04-01 22:22:12,44.9695678008484,-93.64136190317977,New Booking,-1,-1,0.0,True
3635,,2022-03-13,Home->MSP,2022-03-26,2022-03-26 13:02:12,44.02451706324074,-92.28426702581635,2022-03-26 14:43:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3636,,2022-03-13,MSP->Home,2022-04-07,2022-04-07 11:34:48,44.88747,-93.20126,2022-04-07 13:16:24,44.02451706324074,-92.28426702581635,New Booking,-1,-1,0.0,True
3637,,2022-03-14,Home->MSP,2022-05-23,2022-05-23 17:44:42,45.590139174804364,-94.10554402779493,2022-05-23 19:15:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3638,,2022-03-14,MSP->Home,2022-05-25,2022-05-25 17:59:24,44.88747,-93.20126,2022-05-25 19:30:18,45.590139174804364,-94.10554402779493,New Booking,-1,-1,0.0,True
3639,,2022-03-14,Home->MSP,2022-06-14,2022-06-14 19:43:48,45.273200162929605,-93.40783505564228,2022-06-14 20:31:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3640,,2022-03-14,MSP->Home,2022-06-26,2022-06-26 01:45:36,44.88747,-93.20126,2022-06-26 02:33:36,45.273200162929605,-93.40783505564228,New Booking,-1,-1,0.0,True
3641,,2022-03-14,Home->MSP,2022-03-14,2022-03-14 12:47:24,44.83879255590055,-93.3794753337262,2022-03-14 13:13:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3642,,2022-03-14,MSP->Home,2022-03-16,2022-03-16 20:49:48,44.88747,-93.20126,2022-03-16 21:15:36,44.83879255590055,-93.3794753337262,New Booking,-1,-1,0.0,True
3643,,2022-03-14,MSP->Home,2022-06-02,2022-06-02 05:52:48,44.88747,-93.20126,2022-06-02 08:17:24,44.094196269294955,-91.22190122508732,New Booking,-1,-1,0.0,True
3644,,2022-03-14,Home->MSP,2022-07-16,2022-07-16 18:28:06,45.26311717658207,-93.51446616782333,2022-07-16 19:18:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3645,,2022-03-14,MSP->Home,2022-03-15,2022-03-15 04:15:00,44.88747,-93.20126,2022-03-15 04:35:30,44.95058035055021,-93.16265826071964,New Booking,-1,-1,0.0,True
3646,,2022-03-14,Home->MSP,2022-06-11,2022-06-11 11:07:48,44.79830709450143,-93.1046701055259,2022-06-11 11:31:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3647,,2022-03-14,MSP->Home,2022-06-03,2022-06-03 00:22:48,44.88747,-93.20126,2022-06-03 00:54:12,44.83114128278698,-93.47886947548342,New Booking,-1,-1,0.0,True
3648,,2022-03-14,Home->MSP,2022-03-14,2022-03-14 16:34:42,46.88728822918585,-92.17583095794635,2022-03-14 19:39:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3649,,2022-03-14,MSP->Home,2022-05-15,2022-05-15 03:18:00,44.88747,-93.20126,2022-05-15 06:22:54,46.88728822918585,-92.17583095794635,New Booking,-1,-1,0.0,True
3650,,2022-03-14,MSP->Home,2022-03-20,2022-03-20 00:00:36,44.88747,-93.20126,2022-03-20 00:20:00,44.8764820888845,-93.27777677047244,New Booking,-1,-1,0.0,True
3651,,2022-03-14,Home->MSP,2022-03-28,2022-03-28 09:37:12,44.79685594107988,-92.88718378911692,2022-03-28 10:11:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3652,,2022-03-14,MSP->Home,2022-03-29,2022-03-29 06:11:24,44.88747,-93.20126,2022-03-29 06:45:36,44.79685594107988,-92.88718378911692,New Booking,-1,-1,0.0,True
3653,,2022-03-14,MSP->Home,2022-05-24,2022-05-24 22:07:48,44.88747,-93.20126,2022-05-24 22:30:54,44.90543007560938,-93.34268349770545,New Booking,-1,-1,0.0,True
3654,,2022-03-14,Home->MSP,2022-03-14,2022-03-14 17:11:18,43.995646389183264,-94.05653331482351,2022-03-14 18:52:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3655,,2022-03-14,MSP->Home,2022-06-21,2022-06-21 20:39:36,44.88747,-93.20126,2022-06-21 22:21:06,43.995646389183264,-94.05653331482351,New Booking,-1,-1,0.0,True
3656,,2022-03-14,Home->MSP,2022-07-25,2022-07-25 12:10:48,44.80807950609619,-93.63093532532335,2022-07-25 12:51:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3657,,2022-03-14,MSP->Home,2022-08-02,2022-08-02 20:46:12,44.88747,-93.20126,2022-08-02 21:26:24,44.80807950609619,-93.63093532532335,New Booking,-1,-1,0.0,True
3658,,2022-03-14,Home->MSP,2022-03-20,2022-03-20 11:07:48,45.02980757568564,-93.46076359302911,2022-03-20 11:41:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3659,,2022-03-14,MSP->Home,2022-06-09,2022-06-09 21:47:24,44.88747,-93.20126,2022-06-09 22:21:00,45.02980757568564,-93.46076359302911,New Booking,-1,-1,0.0,True
3660,,2022-03-14,Home->MSP,2022-04-04,2022-04-04 00:55:30,45.01569464221042,-93.27519946317818,2022-04-04 01:21:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3661,,2022-03-14,MSP->Home,2022-03-21,2022-03-21 05:09:36,44.88747,-93.20126,2022-03-21 05:27:54,44.923110741688205,-93.17289487278947,New Booking,-1,-1,0.0,True
3662,,2022-03-14,Home->MSP,2022-04-04,2022-04-04 16:32:06,44.923110741688205,-93.17289487278947,2022-04-04 16:50:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3663,,2022-03-14,MSP->Home,2022-05-10,2022-05-10 20:45:36,44.88747,-93.20126,2022-05-10 21:58:12,45.42880192660949,-93.87358015648718,New Booking,-1,-1,0.0,True
3664,,2022-03-14,Home->MSP,2022-04-25,2022-04-25 10:28:54,46.799454503495426,-92.09805088416181,2022-04-25 13:28:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3665,,2022-03-14,MSP->Home,2022-05-15,2022-05-15 05:29:24,44.88747,-93.20126,2022-05-15 08:29:18,46.799454503495426,-92.09805088416181,New Booking,-1,-1,0.0,True
3666,,2022-03-14,Home->MSP,2022-03-24,2022-03-24 11:41:00,44.94013303816301,-92.88475167270799,2022-03-24 12:14:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3667,,2022-03-14,MSP->Home,2022-04-08,2022-04-08 05:48:00,44.88747,-93.20126,2022-04-08 06:21:24,44.94013303816301,-92.88475167270799,New Booking,-1,-1,0.0,True
3668,,2022-03-14,Home->MSP,2022-04-29,2022-04-29 15:31:42,45.18800611949611,-93.22624909309796,2022-04-29 16:10:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3669,,2022-03-14,MSP->Home,2022-07-08,2022-07-08 03:10:12,44.88747,-93.20126,2022-07-08 03:49:18,45.18800611949611,-93.22624909309796,New Booking,-1,-1,0.0,True
3670,,2022-03-14,Home->MSP,2022-05-07,2022-05-07 14:09:30,44.797750601823864,-93.4352722638891,2022-05-07 14:39:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3671,,2022-03-14,MSP->Home,2022-06-21,2022-06-21 02:44:24,44.88747,-93.20126,2022-06-21 03:14:30,44.797750601823864,-93.4352722638891,New Booking,-1,-1,0.0,True
3672,,2022-03-14,MSP->Home,2022-04-03,2022-04-03 21:54:00,44.88747,-93.20126,2022-04-03 23:30:06,44.03682741173714,-92.42845722911643,New Booking,-1,-1,0.0,True
3673,,2022-03-14,MSP->Home,2022-04-14,2022-04-14 01:50:24,44.88747,-93.20126,2022-04-14 03:09:00,44.22690046227072,-92.58113797608567,New Booking,-1,-1,0.0,True
3674,,2022-03-14,Home->MSP,2022-04-14,2022-04-14 16:16:12,44.66166636347308,-93.3422229311021,2022-04-14 16:51:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3675,,2022-03-14,MSP->Home,2022-07-14,2022-07-14 11:36:00,44.88747,-93.20126,2022-07-14 12:10:48,44.66166636347308,-93.3422229311021,New Booking,-1,-1,0.0,True
3676,,2022-03-14,MSP->Home,2022-03-18,2022-03-18 20:45:36,44.88747,-93.20126,2022-03-18 22:18:48,44.07322259949327,-92.44341238843589,New Booking,-1,-1,0.0,True
3677,,2022-03-14,Home->MSP,2022-05-16,2022-05-16 08:43:36,44.07322259949327,-92.44341238843589,2022-05-16 10:16:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3678,,2022-03-14,Home->MSP,2022-08-05,2022-08-05 14:40:06,44.9173042952632,-91.48502882857188,2022-08-05 16:32:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3679,,2022-03-14,Home->MSP,2022-04-10,2022-04-10 20:17:30,45.108401691259566,-93.1033811055014,2022-04-10 20:51:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3680,,2022-03-14,MSP->Home,2022-06-03,2022-06-03 02:15:36,44.88747,-93.20126,2022-06-03 02:49:06,45.108401691259566,-93.1033811055014,New Booking,-1,-1,0.0,True
3681,,2022-03-14,Home->MSP,2022-03-25,2022-03-25 18:53:54,44.54395512247449,-93.3232470200624,2022-03-25 19:37:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3682,,2022-03-14,MSP->Home,2022-04-17,2022-04-17 03:53:24,44.88747,-93.20126,2022-04-17 04:36:42,44.54395512247449,-93.3232470200624,New Booking,-1,-1,0.0,True
3683,,2022-03-14,Home->MSP,2022-04-18,2022-04-18 09:08:42,46.38953763517081,-94.31384100683997,2022-04-18 11:39:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3684,,2022-03-14,MSP->Home,2022-07-18,2022-07-18 21:06:00,44.88747,-93.20126,2022-07-18 23:36:18,46.38953763517081,-94.31384100683997,New Booking,-1,-1,0.0,True
3685,,2022-03-14,Home->MSP,2022-06-19,2022-06-19 09:30:24,46.874309014286986,-92.21371839657988,2022-06-19 12:33:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3686,,2022-03-14,Home->MSP,2022-06-13,2022-06-13 10:27:48,44.84559916017411,-93.62782725134792,2022-06-13 11:07:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3687,,2022-03-15,MSP->Home,2022-03-27,2022-03-27 03:26:24,44.88747,-93.20126,2022-03-27 03:57:24,44.68799996346304,-93.19906237419195,New Booking,-1,-1,0.0,True
3688,,2022-03-15,Home->MSP,2022-03-15,2022-03-15 10:44:06,43.97433164171886,-92.57476954136675,2022-03-15 12:20:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3689,,2022-03-15,MSP->Home,2022-04-21,2022-04-21 21:46:48,44.88747,-93.20126,2022-04-21 23:23:06,43.97433164171886,-92.57476954136675,New Booking,-1,-1,0.0,True
3690,,2022-03-15,Home->MSP,2022-03-16,2022-03-16 09:36:00,46.848113879065956,-92.06126244360473,2022-03-16 12:40:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3691,,2022-03-15,Home->MSP,2022-05-02,2022-05-02 15:10:36,46.881463791800044,-92.280938149613,2022-05-02 18:13:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3692,,2022-03-15,Home->MSP,2022-04-14,2022-04-14 17:31:06,45.14212659339271,-93.33230618401723,2022-04-14 18:07:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3693,,2022-03-15,Home->MSP,2022-03-18,2022-03-18 18:05:54,44.92664147838238,-93.4834424119517,2022-03-18 18:37:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3694,,2022-03-15,MSP->Home,2022-04-07,2022-04-07 20:34:12,44.88747,-93.20126,2022-04-07 21:05:30,44.92664147838238,-93.4834424119517,New Booking,-1,-1,0.0,True
3695,,2022-03-15,MSP->Home,2022-04-30,2022-04-30 20:48:36,44.88747,-93.20126,2022-04-30 21:25:24,44.98521833160709,-92.84127123867988,New Booking,-1,-1,0.0,True
3696,,2022-03-15,Home->MSP,2022-06-23,2022-06-23 18:43:36,44.98521833160709,-92.84127123867988,2022-06-23 19:20:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3697,,2022-03-15,Home->MSP,2022-07-28,2022-07-28 16:53:54,46.84377825886721,-92.18968596059139,2022-07-28 19:55:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3698,,2022-03-15,Home->MSP,2022-04-01,2022-04-01 17:49:30,45.14399663879398,-93.33444694892586,2022-04-01 18:26:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3699,,2022-03-15,MSP->Home,2022-05-01,2022-05-01 06:02:24,44.88747,-93.20126,2022-05-01 06:39:18,45.14399663879398,-93.33444694892586,New Booking,-1,-1,0.0,True
3700,,2022-03-15,Home->MSP,2022-06-20,2022-06-20 11:14:42,44.52099831578033,-93.1196438389547,2022-06-20 11:59:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3701,,2022-03-15,Home->MSP,2022-04-20,2022-04-20 09:56:06,43.64516603098969,-92.82398860649842,2022-04-20 11:52:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3702,,2022-03-15,MSP->Home,2022-12-25,2022-12-25 02:40:12,44.88747,-93.20126,2022-12-25 04:36:54,43.64516603098969,-92.82398860649842,New Booking,-1,-1,0.0,True
3703,,2022-03-15,MSP->Home,2022-05-06,2022-05-06 22:30:00,44.88747,-93.20126,2022-05-06 23:00:30,44.94351004538949,-93.4625102605444,New Booking,-1,-1,0.0,True
3704,,2022-03-15,Home->MSP,2022-06-12,2022-06-12 16:35:30,44.94351004538949,-93.4625102605444,2022-06-12 17:06:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3705,,2022-03-15,MSP->Home,2022-03-19,2022-03-19 03:19:48,44.88747,-93.20126,2022-03-19 04:01:06,44.92009978004375,-92.7400058479665,New Booking,-1,-1,0.0,True
3706,,2022-03-15,Home->MSP,2022-06-04,2022-06-04 19:07:42,44.908345266283234,-93.54069042203163,2022-06-04 19:42:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3707,,2022-03-15,MSP->Home,2022-05-14,2022-05-14 22:25:12,44.88747,-93.20126,2022-05-14 22:52:24,45.0143760691303,-93.32101278109403,New Booking,-1,-1,0.0,True
3708,,2022-03-15,Home->MSP,2022-03-24,2022-03-24 18:34:18,45.69536946988449,-94.6146309049413,2022-03-24 20:31:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3709,,2022-03-15,MSP->Home,2022-04-15,2022-04-15 05:55:12,44.88747,-93.20126,2022-04-15 07:52:42,45.69536946988449,-94.6146309049413,New Booking,-1,-1,0.0,True
3710,,2022-03-15,MSP->Home,2022-04-30,2022-04-30 06:02:24,44.88747,-93.20126,2022-04-30 08:36:30,43.94678748975259,-91.1534019694864,New Booking,-1,-1,0.0,True
3711,,2022-03-15,Home->MSP,2022-04-08,2022-04-08 15:17:06,43.953091581476365,-92.35123517793771,2022-04-08 17:01:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3712,,2022-03-15,MSP->Home,2022-06-02,2022-06-02 20:22:48,44.88747,-93.20126,2022-06-02 22:06:54,43.953091581476365,-92.35123517793771,New Booking,-1,-1,0.0,True
3713,,2022-03-15,MSP->Home,2022-05-05,2022-05-05 20:21:00,44.88747,-93.20126,2022-05-05 21:04:06,44.85513401097654,-93.69450719809994,New Booking,-1,-1,0.0,True
3714,,2022-03-15,Home->MSP,2022-04-05,2022-04-05 15:57:36,44.07052835859468,-92.4170862368197,2022-04-05 17:31:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3715,,2022-03-15,MSP->Home,2022-04-18,2022-04-18 05:57:00,44.88747,-93.20126,2022-04-18 07:31:12,44.07052835859468,-92.4170862368197,New Booking,-1,-1,0.0,True
3716,,2022-03-15,Home->MSP,2022-04-24,2022-04-24 08:09:54,44.12026523614669,-93.26660680949598,2022-04-24 09:26:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3717,,2022-03-15,MSP->Home,2022-06-19,2022-06-19 11:48:36,44.88747,-93.20126,2022-06-19 12:26:06,44.982038125629096,-93.57529836867688,New Booking,-1,-1,0.0,True
3718,,2022-03-15,Home->MSP,2022-04-21,2022-04-21 10:47:54,45.179372607096504,-93.24573279989701,2022-04-21 11:26:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3719,,2022-03-15,Home->MSP,2022-05-16,2022-05-16 09:50:12,43.81642443940769,-91.34537662323268,2022-05-16 12:21:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3720,,2022-03-15,MSP->Home,2022-07-30,2022-07-30 21:12:00,44.88747,-93.20126,2022-07-30 23:43:24,43.81642443940769,-91.34537662323268,New Booking,-1,-1,0.0,True
3721,,2022-03-15,Home->MSP,2022-05-06,2022-05-06 10:47:54,44.699418928090864,-93.47595000790129,2022-05-06 11:24:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
3722,,2022-03-15,Home->MSP,2022-04-25,2022-04-25 13:21:18,45.17889484906019,-93.32243734580321,2022-04-25 14:00:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
